"id","empregadoId","rubricaId","folhaId","valor"
"10755","368","2","10","580.00"
"10756","369","2","10","364.00"
"10757","370","2","10","366.00"
"10758","371","2","10","537.00"
"10759","372","2","10","394.00"
"10760","374","2","10","585.00"
"10761","376","2","10","511.00"
"10762","377","2","10","520.00"
"10763","378","2","10","541.00"
"10764","379","2","10","362.00"
"10765","381","2","10","360.00"
"10766","382","2","10","519.00"
"10767","383","2","10","473.00"
"10768","384","2","10","445.00"
"10769","385","2","10","547.00"
"10770","386","2","10","446.00"
"10771","387","2","10","388.00"
"10772","388","2","10","376.00"
"10773","389","2","10","562.00"
"10774","390","2","10","427.00"
"10775","391","2","10","534.00"
"10776","395","2","10","420.00"
"10777","396","2","10","427.00"
"10778","397","2","10","504.00"
"10779","398","2","10","436.00"
"10780","400","2","10","350.00"
"10781","401","2","10","490.00"
"10782","402","2","10","583.00"
"10783","403","2","10","509.00"
"10784","405","2","10","479.00"
"10785","406","2","10","580.00"
"10786","407","2","10","562.00"
"10787","408","2","10","525.00"
"10788","409","2","10","450.00"
"10789","410","2","10","457.00"
"10790","413","2","10","376.00"
"10791","414","2","10","356.00"
"10792","415","2","10","368.00"
"10793","416","2","10","493.00"
"10794","417","2","10","595.00"
"10795","419","2","10","403.00"
"10796","420","2","10","525.00"
"10797","422","2","10","392.00"
"10798","423","2","10","558.00"
"10799","426","2","10","403.00"
"10800","427","2","10","572.00"
"10801","429","2","10","581.00"
"10802","431","2","10","512.00"
"10803","432","2","10","475.00"
"10804","439","2","10","350.00"
"10805","442","2","10","544.00"
"10806","443","2","10","539.00"
"10807","444","2","10","468.00"
"10808","445","2","10","467.00"
"10809","446","2","10","435.00"
"10810","447","2","10","366.00"
"10811","449","2","10","416.00"
"10812","450","2","10","572.00"
"10813","451","2","10","596.00"
"10814","453","2","10","596.00"
"10815","454","2","10","496.00"
"10816","455","2","10","466.00"
"10817","456","2","10","581.00"
"10818","457","2","10","358.00"
"10819","458","2","10","486.00"
"10820","462","2","10","521.00"
"10821","463","2","10","359.00"
"10822","464","2","10","561.00"
"10823","465","2","10","489.00"
"10824","466","2","10","353.00"
"10825","468","2","10","489.00"
"10826","469","2","10","408.00"
"10827","470","2","10","493.00"
"10828","472","2","10","355.00"
"10829","473","2","10","513.00"
"10830","474","2","10","405.00"
"10831","475","2","10","600.00"
"10832","476","2","10","368.00"
"10833","477","2","10","534.00"
"10834","478","2","10","525.00"
"10835","480","2","10","585.00"
"10836","481","2","10","502.00"
"10837","482","2","10","371.00"
"10838","484","2","10","423.00"
"10839","486","2","10","504.00"
"10840","488","2","10","444.00"
"10841","489","2","10","438.00"
"10842","491","2","10","436.00"
"10843","493","2","10","487.00"
"10844","494","2","10","487.00"
"10845","495","2","10","561.00"
"10846","496","2","10","444.00"
"10847","497","2","10","545.00"
"10848","498","2","10","452.00"
"10849","499","2","10","555.00"
"10850","500","2","10","443.00"
"10851","508","2","10","417.00"
"10852","509","2","10","564.00"
"10853","511","2","10","445.00"
"10854","513","2","10","440.00"
"10855","515","2","10","565.00"
"10856","516","2","10","351.00"
"10857","517","2","10","507.00"
"10858","518","2","10","522.00"
"10859","520","2","10","463.00"
"10860","521","2","10","514.00"
"10861","522","2","10","599.00"
"10862","526","2","10","563.00"
"10863","528","2","10","510.00"
"10864","529","2","10","357.00"
"10865","530","2","10","552.00"
"10866","532","2","10","474.00"
"10867","534","2","10","449.00"
"10868","535","2","10","518.00"
"10869","537","2","10","534.00"
"10870","538","2","10","429.00"
"10871","542","2","10","413.00"
"10872","543","2","10","513.00"
"10873","544","2","10","473.00"
"10874","545","2","10","509.00"
"10875","546","2","10","374.00"
"10876","548","2","10","576.00"
"10877","549","2","10","567.00"
"10878","550","2","10","583.00"
"10879","551","2","10","575.00"
"10880","553","2","10","447.00"
"10881","554","2","10","393.00"
"10882","555","2","10","372.00"
"10883","556","2","10","360.00"
"10884","557","2","10","544.00"
"10885","560","2","10","470.00"
"10886","561","2","10","388.00"
"10887","563","2","10","495.00"
"10888","566","2","10","454.00"
"10889","567","2","10","457.00"
"10890","571","2","10","395.00"
"10891","572","2","10","591.00"
"10892","573","2","10","521.00"
"10893","574","2","10","537.00"
"10894","576","2","10","486.00"
"10895","578","2","10","378.00"
"10896","579","2","10","558.00"
"10897","580","2","10","544.00"
"10898","581","2","10","598.00"
"10899","582","2","10","409.00"
"10900","583","2","10","531.00"
"10901","584","2","10","352.00"
"10902","585","2","10","369.00"
"10903","586","2","10","598.00"
"10904","588","2","10","410.00"
"10905","589","2","10","590.00"
"10906","590","2","10","422.00"
"10907","592","2","10","433.00"
"10908","595","2","10","456.00"
"10909","597","2","10","429.00"
"10910","598","2","10","431.00"
"10911","599","2","10","409.00"
"10912","601","2","10","375.00"
"10913","602","2","10","526.00"
"10914","604","2","10","479.00"
"10915","605","2","10","478.00"
"10916","606","2","10","403.00"
"10917","608","2","10","436.00"
"10918","610","2","10","504.00"
"10919","611","2","10","443.00"
"10920","612","2","10","457.00"
"10921","613","2","10","597.00"
"10922","614","2","10","401.00"
"10923","615","2","10","597.00"
"10924","616","2","10","415.00"
"10925","617","2","10","461.00"
"10926","618","2","10","452.00"
"10927","622","2","10","550.00"
"10928","623","2","10","387.00"
"10929","625","2","10","445.00"
"10930","626","2","10","404.00"
"10931","627","2","10","350.00"
"10932","628","2","10","567.00"
"10933","629","2","10","537.00"
"10934","630","2","10","456.00"
"10935","631","2","10","504.00"
"10936","632","2","10","524.00"
"10937","633","2","10","504.00"
"10938","636","2","10","358.00"
"10939","637","2","10","496.00"
"10940","638","2","10","383.00"
"10941","640","2","10","544.00"
"10942","641","2","10","564.00"
"10943","644","2","10","579.00"
"10944","645","2","10","513.00"
"10945","646","2","10","418.00"
"10946","647","2","10","429.00"
"10947","650","2","10","505.00"
"10948","652","2","10","390.00"
"10949","653","2","10","494.00"
"10950","656","2","10","589.00"
"10951","657","2","10","492.00"
"10952","658","2","10","523.00"
"10953","660","2","10","508.00"
"10954","664","2","10","561.00"
"10955","666","2","10","564.00"
"10956","668","2","10","424.00"
"10957","670","2","10","459.00"
"10958","673","2","10","410.00"
"10959","674","2","10","373.00"
"10960","675","2","10","398.00"
"10961","676","2","10","563.00"
"10962","678","2","10","402.00"
"10963","679","2","10","531.00"
"10964","681","2","10","429.00"
"10965","682","2","10","593.00"
"10966","687","2","10","517.00"
"10967","688","2","10","358.00"
"10968","690","2","10","575.00"
"10969","691","2","10","451.00"
"10970","694","2","10","578.00"
"10971","695","2","10","353.00"
"10972","699","2","10","423.00"
"10973","700","2","10","416.00"
"10974","703","2","10","555.00"
"10975","705","2","10","359.00"
"10976","706","2","10","556.00"
"10977","707","2","10","424.00"
"10978","708","2","10","421.00"
"10979","709","2","10","357.00"
"10980","710","2","10","460.00"
"10981","711","2","10","495.00"
"10982","712","2","10","512.00"
"10983","713","2","10","592.00"
"10984","714","2","10","599.00"
"10985","715","2","10","425.00"
"10986","717","2","10","472.00"
"10987","723","2","10","394.00"
"10988","727","2","10","404.00"
"10989","728","2","10","392.00"
"10990","730","2","10","555.00"
"10991","732","2","10","500.00"
"10992","734","2","10","532.00"
"10993","735","2","10","383.00"
"10994","736","2","10","533.00"
"10995","737","2","10","356.00"
"10996","738","2","10","548.00"
"10997","739","2","10","570.00"
"10998","740","2","10","447.00"
"10999","742","2","10","581.00"
"11000","744","2","10","404.00"
"11001","747","2","10","398.00"
"11002","749","2","10","436.00"
"11003","750","2","10","356.00"
"11004","753","2","10","388.00"
"11005","755","2","10","591.00"
"11006","756","2","10","381.00"
"11007","758","2","10","417.00"
"11008","759","2","10","533.00"
"11009","760","2","10","473.00"
"11010","762","2","10","416.00"
"11011","763","2","10","590.00"
"11012","768","2","10","525.00"
"11013","769","2","10","369.00"
"11014","770","2","10","429.00"
"11015","772","2","10","530.00"
"11016","773","2","10","554.00"
"11017","774","2","10","504.00"
"11018","777","2","10","427.00"
"11019","778","2","10","506.00"
"11020","782","2","10","550.00"
"11021","783","2","10","543.00"
"11022","785","2","10","569.00"
"11023","786","2","10","529.00"
"11024","787","2","10","539.00"
"11025","789","2","10","481.00"
"11026","790","2","10","459.00"
"11027","794","2","10","465.00"
"11028","796","2","10","442.00"
"11029","801","2","10","580.00"
"11030","802","2","10","500.00"
"11031","804","2","10","400.00"
"11032","806","2","10","371.00"
"11033","810","2","10","410.00"
"11034","811","2","10","377.00"
"11035","812","2","10","456.00"
"11036","813","2","10","531.00"
"11037","815","2","10","477.00"
"11038","817","2","10","544.00"
"11039","818","2","10","549.00"
"11040","819","2","10","443.00"
"11041","821","2","10","507.00"
"11042","822","2","10","472.00"
"11043","823","2","10","442.00"
"11044","826","2","10","505.00"
"11045","829","2","10","551.00"
"11046","830","2","10","356.00"
"11047","833","2","10","375.00"
"11048","835","2","10","498.00"
"11049","836","2","10","451.00"
"11050","837","2","10","365.00"
"11051","838","2","10","490.00"
"11052","840","2","10","477.00"
"11053","841","2","10","538.00"
"11054","843","2","10","568.00"
"11055","844","2","10","448.00"
"11056","848","2","10","403.00"
"11057","850","2","10","574.00"
"11058","852","2","10","597.00"
"11059","853","2","10","393.00"
"11060","855","2","10","516.00"
"11061","857","2","10","470.00"
"11062","859","2","10","451.00"
"11063","860","2","10","361.00"
"11064","862","2","10","427.00"
"11065","863","2","10","555.00"
"11066","864","2","10","365.00"
"11067","867","2","10","367.00"
"11068","868","2","10","553.00"
"11069","869","2","10","461.00"
"11070","871","2","10","483.00"
"11071","874","2","10","394.00"
"11072","875","2","10","434.00"
"11073","877","2","10","513.00"
"11074","879","2","10","542.00"
"11075","881","2","10","475.00"
"11076","882","2","10","581.00"
"11077","883","2","10","542.00"
"11078","886","2","10","461.00"
"11079","889","2","10","586.00"
"11080","890","2","10","370.00"
"11081","891","2","10","586.00"
"11082","893","2","10","387.00"
"11083","894","2","10","499.00"
"11084","900","2","10","540.00"
"11085","901","2","10","552.00"
"11086","903","2","10","543.00"
"11087","906","2","10","531.00"
"11088","907","2","10","382.00"
"11089","909","2","10","404.00"
"11090","910","2","10","371.00"
"11091","911","2","10","390.00"
"11092","912","2","10","376.00"
"11093","914","2","10","504.00"
"11094","917","2","10","417.00"
"11095","918","2","10","483.00"
"11096","919","2","10","577.00"
"11097","920","2","10","566.00"
"11098","921","2","10","529.00"
"11099","923","2","10","502.00"
"11100","926","2","10","388.00"
"11101","928","2","10","562.00"
"11102","931","2","10","402.00"
"11103","932","2","10","545.00"
"11104","934","2","10","502.00"
"11105","939","2","10","499.00"
"11106","940","2","10","532.00"
"11107","942","2","10","561.00"
"11108","944","2","10","469.00"
"11109","947","2","10","539.00"
"11110","950","2","10","404.00"
"11111","951","2","10","432.00"
"11112","953","2","10","581.00"
"11113","954","2","10","482.00"
"11114","956","2","10","596.00"
"11115","957","2","10","371.00"
"11116","959","2","10","355.00"
"11117","960","2","10","576.00"
"11118","961","2","10","532.00"
"11119","963","2","10","387.00"
"11120","964","2","10","478.00"
"11121","966","2","10","394.00"
"11122","969","2","10","559.00"
"11123","972","2","10","470.00"
"11124","973","2","10","516.00"
"11125","974","2","10","364.00"
"11126","975","2","10","486.00"
"11127","977","2","10","451.00"
"11128","978","2","10","497.00"
"11129","979","2","10","583.00"
"11130","981","2","10","378.00"
"11131","982","2","10","555.00"
"11132","985","2","10","483.00"
"11133","986","2","10","511.00"
"11134","988","2","10","559.00"
"11135","989","2","10","583.00"
"11136","990","2","10","581.00"
"11137","991","2","10","521.00"
"11138","993","2","10","574.00"
"11139","994","2","10","538.00"
"11140","997","2","10","426.00"
"11141","998","2","10","367.00"
"11142","999","2","10","421.00"
"11143","53","2","9","435.00"
"11144","54","2","9","517.00"
"11145","59","2","9","394.00"
"11146","60","2","9","386.00"
"11147","61","2","9","546.00"
"11148","62","2","9","423.00"
"11149","63","2","9","592.00"
"11150","65","2","9","420.00"
"11151","66","2","9","498.00"
"11152","67","2","9","396.00"
"11153","69","2","9","378.00"
"11154","70","2","9","392.00"
"11155","73","2","9","452.00"
"11156","74","2","9","565.00"
"11157","75","2","9","354.00"
"11158","78","2","9","525.00"
"11159","79","2","9","594.00"
"11160","81","2","9","576.00"
"11161","82","2","9","358.00"
"11162","86","2","9","589.00"
"11163","87","2","9","501.00"
"11164","88","2","9","595.00"
"11165","89","2","9","558.00"
"11166","90","2","9","513.00"
"11167","92","2","9","592.00"
"11168","93","2","9","360.00"
"11169","94","2","9","494.00"
"11170","95","2","9","453.00"
"11171","97","2","9","470.00"
"11172","100","2","9","423.00"
"11173","101","2","9","557.00"
"11174","102","2","9","409.00"
"11175","103","2","9","593.00"
"11176","104","2","9","510.00"
"11177","105","2","9","482.00"
"11178","107","2","9","467.00"
"11179","108","2","9","469.00"
"11180","110","2","9","464.00"
"11181","111","2","9","418.00"
"11182","112","2","9","572.00"
"11183","113","2","9","550.00"
"11184","114","2","9","542.00"
"11185","115","2","9","390.00"
"11186","116","2","9","462.00"
"11187","118","2","9","486.00"
"11188","120","2","9","530.00"
"11189","121","2","9","438.00"
"11190","122","2","9","495.00"
"11191","126","2","9","501.00"
"11192","128","2","9","535.00"
"11193","129","2","9","479.00"
"11194","130","2","9","365.00"
"11195","131","2","9","469.00"
"11196","133","2","9","499.00"
"11197","134","2","9","362.00"
"11198","136","2","9","493.00"
"11199","138","2","9","452.00"
"11200","139","2","9","409.00"
"11201","140","2","9","448.00"
"11202","141","2","9","426.00"
"11203","142","2","9","443.00"
"11204","144","2","9","588.00"
"11205","145","2","9","525.00"
"11206","146","2","9","396.00"
"11207","147","2","9","559.00"
"11208","149","2","9","516.00"
"11209","150","2","9","387.00"
"11210","151","2","9","485.00"
"11211","152","2","9","408.00"
"11212","155","2","9","502.00"
"11213","158","2","9","413.00"
"11214","159","2","9","553.00"
"11215","161","2","9","528.00"
"11216","162","2","9","405.00"
"11217","163","2","9","505.00"
"11218","165","2","9","419.00"
"11219","166","2","9","549.00"
"11220","169","2","9","600.00"
"11221","173","2","9","450.00"
"11222","174","2","9","358.00"
"11223","175","2","9","433.00"
"11224","176","2","9","560.00"
"11225","177","2","9","421.00"
"11226","179","2","9","595.00"
"11227","180","2","9","515.00"
"11228","182","2","9","460.00"
"11229","183","2","9","584.00"
"11230","185","2","9","536.00"
"11231","187","2","9","489.00"
"11232","189","2","9","441.00"
"11233","190","2","9","461.00"
"11234","192","2","9","593.00"
"11235","193","2","9","430.00"
"11236","194","2","9","487.00"
"11237","195","2","9","424.00"
"11238","199","2","9","511.00"
"11239","201","2","9","405.00"
"11240","202","2","9","575.00"
"11241","203","2","9","567.00"
"11242","204","2","9","421.00"
"11243","206","2","9","410.00"
"11244","208","2","9","400.00"
"11245","209","2","9","385.00"
"11246","210","2","9","470.00"
"11247","213","2","9","521.00"
"11248","214","2","9","525.00"
"11249","216","2","9","453.00"
"11250","224","2","9","568.00"
"11251","230","2","9","426.00"
"11252","232","2","9","498.00"
"11253","237","2","9","509.00"
"11254","240","2","9","600.00"
"11255","241","2","9","472.00"
"11256","244","2","9","543.00"
"11257","247","2","9","600.00"
"11258","248","2","9","564.00"
"11259","249","2","9","465.00"
"11260","250","2","9","470.00"
"11261","251","2","9","388.00"
"11262","252","2","9","531.00"
"11263","254","2","9","515.00"
"11264","255","2","9","368.00"
"11265","257","2","9","367.00"
"11266","258","2","9","428.00"
"11267","263","2","9","551.00"
"11268","264","2","9","443.00"
"11269","267","2","9","378.00"
"11270","268","2","9","541.00"
"11271","272","2","9","550.00"
"11272","277","2","9","376.00"
"11273","278","2","9","369.00"
"11274","279","2","9","379.00"
"11275","281","2","9","588.00"
"11276","282","2","9","531.00"
"11277","283","2","9","531.00"
"11278","287","2","9","526.00"
"11279","289","2","9","391.00"
"11280","290","2","9","521.00"
"11281","291","2","9","399.00"
"11282","296","2","9","585.00"
"11283","297","2","9","378.00"
"11284","298","2","9","528.00"
"11285","301","2","9","536.00"
"11286","302","2","9","497.00"
"11287","303","2","9","385.00"
"11288","304","2","9","429.00"
"11289","306","2","9","356.00"
"11290","307","2","9","539.00"
"11291","309","2","9","353.00"
"11292","310","2","9","574.00"
"11293","311","2","9","476.00"
"11294","312","2","9","372.00"
"11295","314","2","9","458.00"
"11296","315","2","9","444.00"
"11297","316","2","9","581.00"
"11298","317","2","9","583.00"
"11299","318","2","9","523.00"
"11300","320","2","9","532.00"
"11301","321","2","9","470.00"
"11302","324","2","9","395.00"
"11303","326","2","9","499.00"
"11304","328","2","9","511.00"
"11305","329","2","9","599.00"
"11306","330","2","9","451.00"
"11307","332","2","9","566.00"
"11308","333","2","9","355.00"
"11309","335","2","9","425.00"
"11310","338","2","9","387.00"
"11311","339","2","9","590.00"
"11312","340","2","9","478.00"
"11313","342","2","9","504.00"
"11314","343","2","9","549.00"
"11315","346","2","9","453.00"
"11316","348","2","9","441.00"
"11317","349","2","9","364.00"
"11318","351","2","9","583.00"
"11319","352","2","9","534.00"
"11320","356","2","9","410.00"
"11321","359","2","9","388.00"
"11322","360","2","9","449.00"
"11323","362","2","9","517.00"
"11324","363","2","9","522.00"
"11325","364","2","9","484.00"
"11326","365","2","9","477.00"
"11327","366","2","9","492.00"
"11328","371","2","9","574.00"
"11329","373","2","9","451.00"
"11330","375","2","9","542.00"
"11331","381","2","9","481.00"
"11332","384","2","9","501.00"
"11333","385","2","9","524.00"
"11334","386","2","9","414.00"
"11335","389","2","9","589.00"
"11336","390","2","9","405.00"
"11337","391","2","9","430.00"
"11338","392","2","9","479.00"
"11339","394","2","9","446.00"
"11340","395","2","9","501.00"
"11341","397","2","9","384.00"
"11342","399","2","9","429.00"
"11343","400","2","9","476.00"
"11344","401","2","9","491.00"
"11345","404","2","9","577.00"
"11346","410","2","9","351.00"
"11347","411","2","9","365.00"
"11348","412","2","9","529.00"
"11349","413","2","9","356.00"
"11350","415","2","9","493.00"
"11351","416","2","9","589.00"
"11352","417","2","9","378.00"
"11353","418","2","9","570.00"
"11354","419","2","9","407.00"
"11355","420","2","9","485.00"
"11356","421","2","9","494.00"
"11357","422","2","9","376.00"
"11358","423","2","9","356.00"
"11359","424","2","9","369.00"
"11360","425","2","9","600.00"
"11361","426","2","9","444.00"
"11362","427","2","9","419.00"
"11363","429","2","9","532.00"
"11364","430","2","9","452.00"
"11365","431","2","9","528.00"
"11366","432","2","9","364.00"
"11367","433","2","9","441.00"
"11368","435","2","9","431.00"
"11369","436","2","9","473.00"
"11370","437","2","9","448.00"
"11371","438","2","9","415.00"
"11372","439","2","9","456.00"
"11373","440","2","9","407.00"
"11374","441","2","9","446.00"
"11375","442","2","9","414.00"
"11376","444","2","9","515.00"
"11377","446","2","9","398.00"
"11378","447","2","9","486.00"
"11379","450","2","9","555.00"
"11380","451","2","9","519.00"
"11381","452","2","9","397.00"
"11382","453","2","9","382.00"
"11383","454","2","9","576.00"
"11384","457","2","9","534.00"
"11385","458","2","9","397.00"
"11386","459","2","9","406.00"
"11387","461","2","9","443.00"
"11388","462","2","9","487.00"
"11389","464","2","9","526.00"
"11390","467","2","9","434.00"
"11391","470","2","9","576.00"
"11392","471","2","9","395.00"
"11393","473","2","9","459.00"
"11394","474","2","9","394.00"
"11395","476","2","9","487.00"
"11396","477","2","9","414.00"
"11397","478","2","9","441.00"
"11398","479","2","9","535.00"
"11399","483","2","9","554.00"
"11400","485","2","9","538.00"
"11401","486","2","9","597.00"
"11402","489","2","9","509.00"
"11403","490","2","9","480.00"
"11404","491","2","9","570.00"
"11405","492","2","9","464.00"
"11406","494","2","9","482.00"
"11407","495","2","9","382.00"
"11408","496","2","9","505.00"
"11409","497","2","9","599.00"
"11410","498","2","9","511.00"
"11411","503","2","9","368.00"
"11412","504","2","9","480.00"
"11413","507","2","9","398.00"
"11414","509","2","9","462.00"
"11415","511","2","9","452.00"
"11416","513","2","9","433.00"
"11417","516","2","9","514.00"
"11418","518","2","9","590.00"
"11419","519","2","9","356.00"
"11420","520","2","9","426.00"
"11421","521","2","9","394.00"
"11422","522","2","9","418.00"
"11423","523","2","9","400.00"
"11424","525","2","9","356.00"
"11425","526","2","9","569.00"
"11426","527","2","9","351.00"
"11427","529","2","9","381.00"
"11428","530","2","9","527.00"
"11429","533","2","9","562.00"
"11430","535","2","9","472.00"
"11431","536","2","9","557.00"
"11432","538","2","9","528.00"
"11433","541","2","9","549.00"
"11434","545","2","9","474.00"
"11435","547","2","9","372.00"
"11436","550","2","9","488.00"
"11437","551","2","9","356.00"
"11438","552","2","9","352.00"
"11439","553","2","9","522.00"
"11440","554","2","9","597.00"
"11441","555","2","9","388.00"
"11442","557","2","9","529.00"
"11443","558","2","9","565.00"
"11444","564","2","9","410.00"
"11445","565","2","9","352.00"
"11446","568","2","9","456.00"
"11447","569","2","9","493.00"
"11448","571","2","9","454.00"
"11449","572","2","9","504.00"
"11450","573","2","9","495.00"
"11451","574","2","9","493.00"
"11452","576","2","9","433.00"
"11453","580","2","9","468.00"
"11454","582","2","9","504.00"
"11455","583","2","9","413.00"
"11456","589","2","9","567.00"
"11457","590","2","9","358.00"
"11458","591","2","9","370.00"
"11459","592","2","9","464.00"
"11460","596","2","9","598.00"
"11461","600","2","9","503.00"
"11462","602","2","9","523.00"
"11463","603","2","9","384.00"
"11464","607","2","9","439.00"
"11465","610","2","9","533.00"
"11466","614","2","9","494.00"
"11467","615","2","9","458.00"
"11468","616","2","9","550.00"
"11469","617","2","9","365.00"
"11470","619","2","9","592.00"
"11471","620","2","9","370.00"
"11472","623","2","9","409.00"
"11473","624","2","9","424.00"
"11474","625","2","9","592.00"
"11475","626","2","9","578.00"
"11476","627","2","9","530.00"
"11477","628","2","9","545.00"
"11478","629","2","9","475.00"
"11479","631","2","9","427.00"
"11480","632","2","9","350.00"
"11481","633","2","9","595.00"
"11482","635","2","9","422.00"
"11483","636","2","9","484.00"
"11484","637","2","9","475.00"
"11485","638","2","9","508.00"
"11486","639","2","9","586.00"
"11487","640","2","9","394.00"
"11488","642","2","9","535.00"
"11489","643","2","9","387.00"
"11490","644","2","9","510.00"
"11491","646","2","9","514.00"
"11492","647","2","9","408.00"
"11493","648","2","9","557.00"
"11494","649","2","9","524.00"
"11495","653","2","9","596.00"
"11496","654","2","9","449.00"
"11497","655","2","9","487.00"
"11498","656","2","9","474.00"
"11499","658","2","9","361.00"
"11500","660","2","9","384.00"
"11501","664","2","9","416.00"
"11502","665","2","9","532.00"
"11503","666","2","9","431.00"
"11504","667","2","9","571.00"
"11505","668","2","9","385.00"
"11506","669","2","9","438.00"
"11507","670","2","9","482.00"
"11508","671","2","9","392.00"
"11509","672","2","9","588.00"
"11510","673","2","9","371.00"
"11511","674","2","9","414.00"
"11512","676","2","9","479.00"
"11513","677","2","9","361.00"
"11514","679","2","9","529.00"
"11515","681","2","9","547.00"
"11516","682","2","9","351.00"
"11517","683","2","9","471.00"
"11518","686","2","9","533.00"
"11519","687","2","9","401.00"
"11520","688","2","9","443.00"
"11521","689","2","9","451.00"
"11522","690","2","9","518.00"
"11523","691","2","9","385.00"
"11524","692","2","9","392.00"
"11525","693","2","9","365.00"
"11526","694","2","9","468.00"
"11527","695","2","9","573.00"
"11528","696","2","9","450.00"
"11529","697","2","9","364.00"
"11530","698","2","9","390.00"
"11531","700","2","9","522.00"
"11532","701","2","9","579.00"
"11533","703","2","9","535.00"
"11534","707","2","9","358.00"
"11535","708","2","9","572.00"
"11536","709","2","9","499.00"
"11537","710","2","9","569.00"
"11538","711","2","9","406.00"
"11539","712","2","9","580.00"
"11540","713","2","9","536.00"
"11541","714","2","9","417.00"
"11542","715","2","9","582.00"
"11543","717","2","9","359.00"
"11544","718","2","9","582.00"
"11545","719","2","9","440.00"
"11546","720","2","9","377.00"
"11547","721","2","9","456.00"
"11548","726","2","9","382.00"
"11549","727","2","9","436.00"
"11550","728","2","9","398.00"
"11551","729","2","9","541.00"
"11552","730","2","9","516.00"
"11553","732","2","9","368.00"
"11554","734","2","9","378.00"
"11555","735","2","9","439.00"
"11556","736","2","9","376.00"
"11557","737","2","9","567.00"
"11558","739","2","9","358.00"
"11559","740","2","9","488.00"
"11560","741","2","9","478.00"
"11561","742","2","9","407.00"
"11562","745","2","9","375.00"
"11563","748","2","9","582.00"
"11564","749","2","9","398.00"
"11565","750","2","9","407.00"
"11566","751","2","9","582.00"
"11567","754","2","9","351.00"
"11568","755","2","9","388.00"
"11569","761","2","9","565.00"
"11570","763","2","9","511.00"
"11571","764","2","9","574.00"
"11572","766","2","9","543.00"
"11573","767","2","9","473.00"
"11574","768","2","9","596.00"
"11575","769","2","9","569.00"
"11576","770","2","9","523.00"
"11577","771","2","9","488.00"
"11578","776","2","9","577.00"
"11579","778","2","9","430.00"
"11580","781","2","9","436.00"
"11581","783","2","9","591.00"
"11582","785","2","9","588.00"
"11583","787","2","9","519.00"
"11584","789","2","9","481.00"
"11585","790","2","9","560.00"
"11586","791","2","9","353.00"
"11587","794","2","9","369.00"
"11588","795","2","9","447.00"
"11589","796","2","9","508.00"
"11590","797","2","9","379.00"
"11591","798","2","9","587.00"
"11592","799","2","9","442.00"
"11593","800","2","9","477.00"
"11594","801","2","9","360.00"
"11595","802","2","9","460.00"
"11596","805","2","9","568.00"
"11597","806","2","9","360.00"
"11598","807","2","9","445.00"
"11599","809","2","9","462.00"
"11600","810","2","9","396.00"
"11601","811","2","9","463.00"
"11602","813","2","9","482.00"
"11603","814","2","9","597.00"
"11604","815","2","9","585.00"
"11605","816","2","9","547.00"
"11606","818","2","9","556.00"
"11607","819","2","9","573.00"
"11608","820","2","9","460.00"
"11609","822","2","9","410.00"
"11610","823","2","9","362.00"
"11611","824","2","9","563.00"
"11612","825","2","9","538.00"
"11613","829","2","9","476.00"
"11614","830","2","9","587.00"
"11615","832","2","9","404.00"
"11616","833","2","9","510.00"
"11617","834","2","9","413.00"
"11618","838","2","9","474.00"
"11619","840","2","9","515.00"
"11620","842","2","9","414.00"
"11621","843","2","9","403.00"
"11622","845","2","9","381.00"
"11623","847","2","9","591.00"
"11624","848","2","9","550.00"
"11625","849","2","9","445.00"
"11626","850","2","9","595.00"
"11627","852","2","9","418.00"
"11628","855","2","9","423.00"
"11629","857","2","9","364.00"
"11630","858","2","9","407.00"
"11631","859","2","9","561.00"
"11632","860","2","9","359.00"
"11633","862","2","9","528.00"
"11634","864","2","9","551.00"
"11635","869","2","9","559.00"
"11636","870","2","9","467.00"
"11637","872","2","9","529.00"
"11638","873","2","9","517.00"
"11639","875","2","9","426.00"
"11640","876","2","9","492.00"
"11641","877","2","9","369.00"
"11642","879","2","9","384.00"
"11643","882","2","9","544.00"
"11644","884","2","9","408.00"
"11645","885","2","9","454.00"
"11646","889","2","9","542.00"
"11647","891","2","9","596.00"
"11648","893","2","9","488.00"
"11649","895","2","9","393.00"
"11650","896","2","9","368.00"
"11651","897","2","9","441.00"
"11652","899","2","9","573.00"
"11653","901","2","9","547.00"
"11654","904","2","9","361.00"
"11655","906","2","9","523.00"
"11656","907","2","9","499.00"
"11657","908","2","9","548.00"
"11658","911","2","9","445.00"
"11659","912","2","9","600.00"
"11660","913","2","9","600.00"
"11661","915","2","9","364.00"
"11662","916","2","9","582.00"
"11663","917","2","9","542.00"
"11664","919","2","9","465.00"
"11665","925","2","9","498.00"
"11666","929","2","9","387.00"
"11667","930","2","9","576.00"
"11668","931","2","9","395.00"
"11669","933","2","9","451.00"
"11670","934","2","9","501.00"
"11671","935","2","9","483.00"
"11672","936","2","9","479.00"
"11673","938","2","9","583.00"
"11674","939","2","9","443.00"
"11675","940","2","9","389.00"
"11676","941","2","9","533.00"
"11677","942","2","9","401.00"
"11678","944","2","9","436.00"
"11679","946","2","9","406.00"
"11680","947","2","9","441.00"
"11681","949","2","9","562.00"
"11682","950","2","9","463.00"
"11683","951","2","9","452.00"
"11684","952","2","9","439.00"
"11685","955","2","9","416.00"
